junction,datetime,transition,transProb
TC,2010-07-05 17:30:00,qUT,-999
HOR,2010-07-05 17:45:00,qDT,3.86657692477599e-05
HOR,2010-07-05 17:45:00,qDU,4.86337249870461e-05
HOR,2010-07-05 17:45:00,qTD,4.4158500142983e-06
HOR,2010-07-05 17:45:00,qTU,2.0808300127573e-05
HOR,2010-07-05 17:45:00,qUD,0.0213711168651794
HOR,2010-07-05 17:45:00,qUT,0.0532284059466025
TC,2010-07-05 17:45:00,qDT,-999
TC,2010-07-05 17:45:00,qDU,-999
TC,2010-07-05 17:45:00,qTD,-999
TC,2010-07-05 17:45:00,qTU,-999
TC,2010-07-05 17:45:00,qUD,-999
TC,2010-07-05 17:45:00,qUT,-999
HOR,2010-07-05 18:00:00,qDT,3.86640289425806e-05
HOR,2010-07-05 18:00:00,qDU,4.86355433461524e-05
HOR,2010-07-05 18:00:00,qTD,4.41581661863816e-06
HOR,2010-07-05 18:00:00,qTU,2.08090781186748e-05
HOR,2010-07-05 18:00:00,qUD,0.021368333972265
HOR,2010-07-05 18:00:00,qUT,0.0531610840014113
TC,2010-07-05 18:00:00,qDT,-999
TC,2010-07-05 18:00:00,qDU,-999
TC,2010-07-05 18:00:00,qTD,-999
TC,2010-07-05 18:00:00,qTU,-999
TC,2010-07-05 18:00:00,qUD,-999
TC,2010-07-05 18:00:00,qUT,-999
HOR,2010-07-05 18:15:00,qDT,3.86626164425574e-05
HOR,2010-07-05 18:15:00,qDU,4.86418315635713e-05
HOR,2010-07-05 18:15:00,qTD,4.41373052659947e-06
HOR,2010-07-05 18:15:00,qTU,2.0811768553792e-05
HOR,2010-07-05 18:15:00,qUD,0.0211787781145531
HOR,2010-07-05 18:15:00,qUT,0.0531081915992595
TC,2010-07-05 18:15:00,qDT,-999
TC,2010-07-05 18:15:00,qDU,-999
TC,2010-07-05 18:15:00,qTD,-999
TC,2010-07-05 18:15:00,qTU,-999
TC,2010-07-05 18:15:00,qUD,-999
TC,2010-07-05 18:15:00,qUT,-999
HOR,2010-07-05 18:30:00,qDT,3.86612247279103e-05
HOR,2010-07-05 18:30:00,qDU,4.86480553628497e-05
HOR,2010-07-05 18:30:00,qTD,4.41166310298708e-06
HOR,2010-07-05 18:30:00,qTU,2.08144314273875e-05
HOR,2010-07-05 18:30:00,qUD,0.0209909011489967
HOR,2010-07-05 18:30:00,qUT,0.053056082896005
TC,2010-07-05 18:30:00,qDT,-999
TC,2010-07-05 18:30:00,qDU,-999
TC,2010-07-05 18:30:00,qTD,-999
TC,2010-07-05 18:30:00,qTU,-999
TC,2010-07-05 18:30:00,qUD,-999
TC,2010-07-05 18:30:00,qUT,-999
HOR,2010-07-05 18:45:00,qDT,3.86605346155568e-05
HOR,2010-07-05 18:45:00,qDU,4.86659767072339e-05
HOR,2010-07-05 18:45:00,qTD,4.40429066265757e-06
HOR,2010-07-05 18:45:00,qTU,2.08220991352533e-05
HOR,2010-07-05 18:45:00,qUD,0.0203202050427068
HOR,2010-07-05 18:45:00,qUT,0.0530356269070386
TC,2010-07-05 18:45:00,qDT,-999
TC,2010-07-05 18:45:00,qDU,-999
TC,2010-07-05 18:45:00,qTD,-999
TC,2010-07-05 18:45:00,qTU,-999
TC,2010-07-05 18:45:00,qUD,-999
TC,2010-07-05 18:45:00,qUT,-999
HOR,2010-07-05 19:00:00,qDT,3.86598372630611e-05
HOR,2010-07-05 19:00:00,qDU,4.86833571260506e-05
HOR,2010-07-05 19:00:00,qTD,4.3971527568785e-06
HOR,2010-07-05 19:00:00,qTU,2.08295354062666e-05
HOR,2010-07-05 19:00:00,qUD,0.0196706912327303
HOR,2010-07-05 19:00:00,qUT,0.0530146836052748
TC,2010-07-05 19:00:00,qDT,-999
TC,2010-07-05 19:00:00,qDU,-999
TC,2010-07-05 19:00:00,qTD,-999
TC,2010-07-05 19:00:00,qTU,-999
TC,2010-07-05 19:00:00,qUD,-999
TC,2010-07-05 19:00:00,qUT,-999
HOR,2010-07-05 19:15:00,qDT,3.86608152300497e-05
HOR,2010-07-05 19:15:00,qDU,4.8723991535759e-05
HOR,2010-07-05 19:15:00,qTD,4.37934876229732e-06
HOR,2010-07-05 19:15:00,qTU,2.08469209759185e-05
HOR,2010-07-05 19:15:00,qUD,0.0180496027483632
HOR,2010-07-05 19:15:00,qUT,0.0530676442867051
TC,2010-07-05 19:15:00,qDT,-999
TC,2010-07-05 19:15:00,qDU,-999
TC,2010-07-05 19:15:00,qTD,-999
TC,2010-07-05 19:15:00,qTU,-999
TC,2010-07-05 19:15:00,qUD,-999
TC,2010-07-05 19:15:00,qUT,-999
HOR,2010-07-05 19:30:00,qDT,3.8661730292133e-05
HOR,2010-07-05 19:30:00,qDU,4.87612696355353e-05
HOR,2010-07-05 19:30:00,qTD,4.36300769030495e-06
HOR,2010-07-05 19:30:00,qTU,2.08628705369313e-05
HOR,2010-07-05 19:30:00,qUD,0.01656091596353
HOR,2010-07-05 19:30:00,qUT,0.0531169408953504
TC,2010-07-05 19:30:00,qDT,-999
TC,2010-07-05 19:30:00,qDU,-999
TC,2010-07-05 19:30:00,qTD,-999
TC,2010-07-05 19:30:00,qTU,-999
TC,2010-07-05 19:30:00,qUD,-999
TC,2010-07-05 19:30:00,qUT,-999
HOR,2010-07-05 19:45:00,qDT,3.86652663000782e-05
HOR,2010-07-05 19:45:00,qDU,4.88182647533591e-05
HOR,2010-07-05 19:45:00,qTD,4.33710924595224e-06
HOR,2010-07-05 19:45:00,qTU,2.08872560906223e-05
HOR,2010-07-05 19:45:00,qUD,0.0141997786507841
HOR,2010-07-05 19:45:00,qUT,0.0532759175486628
TC,2010-07-05 19:45:00,qDT,-999
TC,2010-07-05 19:45:00,qDU,-999
TC,2010-07-05 19:45:00,qTD,-999
TC,2010-07-05 19:45:00,qTU,-999
TC,2010-07-05 19:45:00,qUD,-999
TC,2010-07-05 19:45:00,qUT,-999
HOR,2010-07-05 20:00:00,qDT,3.86686335925152e-05
HOR,2010-07-05 20:00:00,qDU,4.88668153588884e-05
HOR,2010-07-05 20:00:00,qTD,4.31489600003898e-06
HOR,2010-07-05 20:00:00,qTU,2.09080286310601e-05
HOR,2010-07-05 20:00:00,qUD,0.012173118302988
HOR,2010-07-05 20:00:00,qUT,0.053425309466088
TC,2010-07-05 20:00:00,qDT,-999
TC,2010-07-05 20:00:00,qDU,-999
TC,2010-07-05 20:00:00,qTD,-999
TC,2010-07-05 20:00:00,qTU,-999
TC,2010-07-05 20:00:00,qUD,-999
TC,2010-07-05 20:00:00,qUT,-999
HOR,2010-07-05 20:15:00,qDT,3.86733355220388e-05
HOR,2010-07-05 20:15:00,qDU,4.89073098436093e-05
HOR,2010-07-05 20:15:00,qTD,4.29555856349298e-06
HOR,2010-07-05 20:15:00,qTU,2.092535433292e-05
HOR,2010-07-05 20:15:00,qUD,0.0104076138379392
HOR,2010-07-05 20:15:00,qUT,0.0536240723879956
TC,2010-07-05 20:15:00,qDT,-999
TC,2010-07-05 20:15:00,qDU,-999
TC,2010-07-05 20:15:00,qTD,-999
TC,2010-07-05 20:15:00,qTU,-999
TC,2010-07-05 20:15:00,qUD,-999
TC,2010-07-05 20:15:00,qUT,-999
HOR,2010-07-05 20:30:00,qDT,3.86778966512164e-05
HOR,2010-07-05 20:30:00,qDU,4.89414007347733e-05
HOR,2010-07-05 20:30:00,qTD,4.27902116778372e-06
HOR,2010-07-05 20:30:00,qTU,2.09399402356095e-05
HOR,2010-07-05 20:30:00,qUD,0.00889694412373224
HOR,2010-07-05 20:30:00,qUT,0.0538150715792551
TC,2010-07-05 20:30:00,qDT,-999
TC,2010-07-05 20:30:00,qDU,-999
TC,2010-07-05 20:30:00,qTD,-999
TC,2010-07-05 20:30:00,qTU,-999
TC,2010-07-05 20:30:00,qUD,-999
TC,2010-07-05 20:30:00,qUT,-999
HOR,2010-07-05 20:45:00,qDT,3.86809773992839e-05
HOR,2010-07-05 20:45:00,qDU,4.8957536052427e-05
HOR,2010-07-05 20:45:00,qTD,4.27079951005957e-06
HOR,2010-07-05 20:45:00,qTU,2.094684378563e-05
HOR,2010-07-05 20:45:00,qUD,0.00814559939407359
HOR,2010-07-05 20:45:00,qUT,0.0539415941840564
TC,2010-07-05 20:45:00,qDT,-999
TC,2010-07-05 20:45:00,qDU,-999
TC,2010-07-05 20:45:00,qTD,-999
TC,2010-07-05 20:45:00,qTU,-999
TC,2010-07-05 20:45:00,qUD,-999
TC,2010-07-05 20:45:00,qUT,-999
HOR,2010-07-05 21:00:00,qDT,3.86839782147278e-05
HOR,2010-07-05 21:00:00,qDU,4.89721329878935e-05
HOR,2010-07-05 21:00:00,qTD,4.26327025373332e-06
HOR,2010-07-05 21:00:00,qTU,2.09530891336363e-05
HOR,2010-07-05 21:00:00,qUD,0.0074573762150676
HOR,2010-07-05 21:00:00,qUT,0.0540644465600223
TC,2010-07-05 21:00:00,qDT,-999
TC,2010-07-05 21:00:00,qDU,-999
TC,2010-07-05 21:00:00,qTD,-999
TC,2010-07-05 21:00:00,qTU,-999
TC,2010-07-05 21:00:00,qUD,-999
TC,2010-07-05 21:00:00,qUT,-999
HOR,2010-07-05 21:15:00,qDT,3.86854699463242e-05
HOR,2010-07-05 21:15:00,qDU,4.89823123045155e-05
HOR,2010-07-05 21:15:00,qTD,4.25827675689457e-06
HOR,2010-07-05 21:15:00,qTU,2.09574443885331e-05
HOR,2010-07-05 21:15:00,qUD,0.00700088614643256
HOR,2010-07-05 21:15:00,qUT,0.0541266016966344
TC,2010-07-05 21:15:00,qDT,-999
TC,2010-07-05 21:15:00,qDU,-999
TC,2010-07-05 21:15:00,qTD,-999
TC,2010-07-05 21:15:00,qTU,-999
TC,2010-07-05 21:15:00,qUD,-999
TC,2010-07-05 21:15:00,qUT,-999
HOR,2010-07-05 21:30:00,qDT,3.86868588024842e-05
HOR,2010-07-05 21:30:00,qDU,4.8991883412337e-05
HOR,2010-07-05 21:30:00,qTD,4.25358749981998e-06
HOR,2010-07-05 21:30:00,qTU,2.09615394192412e-05
HOR,2010-07-05 21:30:00,qUD,0.00657215157092451
HOR,2010-07-05 21:30:00,qUT,0.0541845117437334
TC,2010-07-05 21:30:00,qDT,-999
TC,2010-07-05 21:30:00,qDU,-999
TC,2010-07-05 21:30:00,qTD,-999
TC,2010-07-05 21:30:00,qTU,-999
TC,2010-07-05 21:30:00,qUD,-999
TC,2010-07-05 21:30:00,qUT,-999
HOR,2010-07-05 21:45:00,qDT,3.86879879257427e-05
HOR,2010-07-05 21:45:00,qDU,4.90028173104311e-05
HOR,2010-07-05 21:45:00,qTD,4.24842629598206e-06
HOR,2010-07-05 21:45:00,qTU,2.09662175243498e-05
HOR,2010-07-05 21:45:00,qUD,0.0061002192128605
HOR,2010-07-05 21:45:00,qUT,0.0542327589682945
TC,2010-07-05 21:45:00,qDT,-999
TC,2010-07-05 21:45:00,qDU,-999
TC,2010-07-05 21:45:00,qTD,-999
TC,2010-07-05 21:45:00,qTU,-999
TC,2010-07-05 21:45:00,qUD,-999
TC,2010-07-05 21:45:00,qUT,-999
HOR,2010-07-05 22:00:00,qDT,3.86890080468599e-05
HOR,2010-07-05 22:00:00,qDU,4.90129952363959e-05
HOR,2010-07-05 22:00:00,qTD,4.24363517427123e-06
HOR,2010-07-05 22:00:00,qTU,2.0970572184232e-05
HOR,2010-07-05 22:00:00,qUD,0.00566206470999295
HOR,2010-07-05 22:00:00,qUT,0.0542764641836722
TC,2010-07-05 22:00:00,qDT,-999
TC,2010-07-05 22:00:00,qDU,-999
TC,2010-07-05 22:00:00,qTD,-999
TC,2010-07-05 22:00:00,qTU,-999
TC,2010-07-05 22:00:00,qUD,-999
TC,2010-07-05 22:00:00,qUT,-999
HOR,2010-07-05 22:15:00,qDT,-999
HOR,2010-07-05 22:15:00,qDU,-999
HOR,2010-07-05 22:15:00,qTD,-999
HOR,2010-07-05 22:15:00,qTU,-999
HOR,2010-07-05 22:15:00,qUD,-999
HOR,2010-07-05 22:15:00,qUT,-999
TC,2010-07-05 22:15:00,qDT,-999
TC,2010-07-05 22:15:00,qDU,-999
TC,2010-07-05 22:15:00,qTD,-999
TC,2010-07-05 22:15:00,qTU,-999
TC,2010-07-05 22:15:00,qUD,-999
TC,2010-07-05 22:15:00,qUT,-999
HOR,2010-07-05 22:30:00,qDT,-999
HOR,2010-07-05 22:30:00,qDU,-999
HOR,2010-07-05 22:30:00,qTD,-999
HOR,2010-07-05 22:30:00,qTU,-999
HOR,2010-07-05 22:30:00,qUD,-999
HOR,2010-07-05 22:30:00,qUT,-999
TC,2010-07-05 22:30:00,qDT,-999
TC,2010-07-05 22:30:00,qDU,-999
TC,2010-07-05 22:30:00,qTD,-999
TC,2010-07-05 22:30:00,qTU,-999
TC,2010-07-05 22:30:00,qUD,-999
TC,2010-07-05 22:30:00,qUT,-999
HOR,2010-07-05 22:45:00,qDT,-999
HOR,2010-07-05 22:45:00,qDU,-999
HOR,2010-07-05 22:45:00,qTD,-999
HOR,2010-07-05 22:45:00,qTU,-999
HOR,2010-07-05 22:45:00,qUD,-999
HOR,2010-07-05 22:45:00,qUT,-999
TC,2010-07-05 22:45:00,qDT,-999
TC,2010-07-05 22:45:00,qDU,-999
TC,2010-07-05 22:45:00,qTD,-999
TC,2010-07-05 22:45:00,qTU,-999
TC,2010-07-05 22:45:00,qUD,-999
TC,2010-07-05 22:45:00,qUT,-999
HOR,2010-07-05 23:00:00,qDT,-999
HOR,2010-07-05 23:00:00,qDU,-999
HOR,2010-07-05 23:00:00,qTD,-999
HOR,2010-07-05 23:00:00,qTU,-999
HOR,2010-07-05 23:00:00,qUD,-999
HOR,2010-07-05 23:00:00,qUT,-999
TC,2010-07-05 23:00:00,qDT,-999
TC,2010-07-05 23:00:00,qDU,-999
TC,2010-07-05 23:00:00,qTD,-999
TC,2010-07-05 23:00:00,qTU,-999
TC,2010-07-05 23:00:00,qUD,-999
TC,2010-07-05 23:00:00,qUT,-999
HOR,2010-07-05 23:15:00,qDT,-999
HOR,2010-07-05 23:15:00,qDU,-999
HOR,2010-07-05 23:15:00,qTD,-999
HOR,2010-07-05 23:15:00,qTU,-999
HOR,2010-07-05 23:15:00,qUD,-999
HOR,2010-07-05 23:15:00,qUT,-999
TC,2010-07-05 23:15:00,qDT,-999
TC,2010-07-05 23:15:00,qDU,-999
TC,2010-07-05 23:15:00,qTD,-999
TC,2010-07-05 23:15:00,qTU,-999
TC,2010-07-05 23:15:00,qUD,-999
TC,2010-07-05 23:15:00,qUT,-999
HOR,2010-07-05 23:30:00,qDT,-999
HOR,2010-07-05 23:30:00,qDU,-999
HOR,2010-07-05 23:30:00,qTD,-999
HOR,2010-07-05 23:30:00,qTU,-999
HOR,2010-07-05 23:30:00,qUD,-999
HOR,2010-07-05 23:30:00,qUT,-999
TC,2010-07-05 23:30:00,qDT,-999
TC,2010-07-05 23:30:00,qDU,-999
TC,2010-07-05 23:30:00,qTD,-999
TC,2010-07-05 23:30:00,qTU,-999
TC,2010-07-05 23:30:00,qUD,-999
TC,2010-07-05 23:30:00,qUT,-999
HOR,2010-07-05 23:45:00,qDT,-999
HOR,2010-07-05 23:45:00,qDU,-999
HOR,2010-07-05 23:45:00,qTD,-999
HOR,2010-07-05 23:45:00,qTU,-999
HOR,2010-07-05 23:45:00,qUD,-999
HOR,2010-07-05 23:45:00,qUT,-999
TC,2010-07-05 23:45:00,qDT,-999
TC,2010-07-05 23:45:00,qDU,-999
TC,2010-07-05 23:45:00,qTD,-999
TC,2010-07-05 23:45:00,qTU,-999
TC,2010-07-05 23:45:00,qUD,-999
TC,2010-07-05 23:45:00,qUT,-999
HOR,2010-07-06 00:00:00,qDT,-999
HOR,2010-07-06 00:00:00,qDU,-999
HOR,2010-07-06 00:00:00,qTD,-999
HOR,2010-07-06 00:00:00,qTU,-999
HOR,2010-07-06 00:00:00,qUD,-999
HOR,2010-07-06 00:00:00,qUT,-999
TC,2010-07-06 00:00:00,qDT,-999
TC,2010-07-06 00:00:00,qDU,-999
TC,2010-07-06 00:00:00,qTD,-999
TC,2010-07-06 00:00:00,qTU,-999
TC,2010-07-06 00:00:00,qUD,-999
TC,2010-07-06 00:00:00,qUT,-999
HOR,2010-07-06 00:15:00,qDT,-999
HOR,2010-07-06 00:15:00,qDU,-999
HOR,2010-07-06 00:15:00,qTD,-999
HOR,2010-07-06 00:15:00,qTU,-999
HOR,2010-07-06 00:15:00,qUD,-999
HOR,2010-07-06 00:15:00,qUT,-999
TC,2010-07-06 00:15:00,qDT,-999
TC,2010-07-06 00:15:00,qDU,-999
TC,2010-07-06 00:15:00,qTD,-999
TC,2010-07-06 00:15:00,qTU,-999
TC,2010-07-06 00:15:00,qUD,-999
TC,2010-07-06 00:15:00,qUT,-999
HOR,2010-07-06 00:30:00,qDT,3.86721030064426e-05
HOR,2010-07-06 00:30:00,qDU,4.90723484936205e-05
HOR,2010-07-06 00:30:00,qTD,4.22547356344242e-06
HOR,2010-07-06 00:30:00,qTU,2.0995966675e-05
HOR,2010-07-06 00:30:00,qUD,0.00400117342499759
HOR,2010-07-06 00:30:00,qUT,0.0536359835424752
TC,2010-07-06 00:30:00,qDT,-999
TC,2010-07-06 00:30:00,qDU,-999
TC,2010-07-06 00:30:00,qTD,-999
TC,2010-07-06 00:30:00,qTU,-999
TC,2010-07-06 00:30:00,qUD,-999
TC,2010-07-06 00:30:00,qUT,-999
HOR,2010-07-06 00:45:00,qDT,3.86680363943894e-05
HOR,2010-07-06 00:45:00,qDU,4.90723477292069e-05
HOR,2010-07-06 00:45:00,qTD,4.22721380397769e-06
HOR,2010-07-06 00:45:00,qTU,2.0995966347943e-05
HOR,2010-07-06 00:45:00,qUD,0.0041605382812968
HOR,2010-07-06 00:45:00,qUT,0.0534766475623059
TC,2010-07-06 00:45:00,qDT,-999
TC,2010-07-06 00:45:00,qDU,-999
TC,2010-07-06 00:45:00,qTD,-999
TC,2010-07-06 00:45:00,qTU,-999
TC,2010-07-06 00:45:00,qUD,-999
TC,2010-07-06 00:45:00,qUT,-999
HOR,2010-07-06 01:00:00,qDT,3.86644844119074e-05
HOR,2010-07-06 01:00:00,qDU,4.90716637283766e-05
HOR,2010-07-06 01:00:00,qTD,4.22902618351411e-06
HOR,2010-07-06 01:00:00,qTU,2.09956736958878e-05
HOR,2010-07-06 01:00:00,qUD,0.00432648930364064
HOR,2010-07-06 01:00:00,qUT,0.0533372281636826
TC,2010-07-06 01:00:00,qDT,-999
TC,2010-07-06 01:00:00,qDU,-999
TC,2010-07-06 01:00:00,qTD,-999
TC,2010-07-06 01:00:00,qTU,-999
TC,2010-07-06 01:00:00,qUD,-999
TC,2010-07-06 01:00:00,qUT,-999
HOR,2010-07-06 01:15:00,qDT,3.86609228842138e-05
HOR,2010-07-06 01:15:00,qDU,4.9065110195261e-05
HOR,2010-07-06 01:15:00,qTD,4.23335394591039e-06
HOR,2010-07-06 01:15:00,qTU,2.09928697447074e-05
HOR,2010-07-06 01:15:00,qUD,0.00472259809497676
HOR,2010-07-06 01:15:00,qUT,0.0531953166212729
TC,2010-07-06 01:15:00,qDT,-999
TC,2010-07-06 01:15:00,qDU,-999
TC,2010-07-06 01:15:00,qTD,-999
TC,2010-07-06 01:15:00,qTU,-999
TC,2010-07-06 01:15:00,qUD,-999
TC,2010-07-06 01:15:00,qUT,-999
HOR,2010-07-06 01:30:00,qDT,3.86581322494772e-05
HOR,2010-07-06 01:30:00,qDU,4.90568532416553e-05
HOR,2010-07-06 01:30:00,qTD,4.23808069332014e-06
HOR,2010-07-06 01:30:00,qTU,2.0989336979339e-05
HOR,2010-07-06 01:30:00,qUD,0.00515514613520524
HOR,2010-07-06 01:30:00,qUT,0.053083005245406
TC,2010-07-06 01:30:00,qDT,-999
TC,2010-07-06 01:30:00,qDU,-999
TC,2010-07-06 01:30:00,qTD,-999
TC,2010-07-06 01:30:00,qTU,-999
TC,2010-07-06 01:30:00,qUD,-999
TC,2010-07-06 01:30:00,qUT,-999
HOR,2010-07-06 01:45:00,qDT,3.86531006224647e-05
HOR,2010-07-06 01:45:00,qDU,4.90315909784882e-05
HOR,2010-07-06 01:45:00,qTD,4.25104203500919e-06
HOR,2010-07-06 01:45:00,qTU,2.09785284350626e-05
HOR,2010-07-06 01:45:00,qUD,0.00634088556340265
HOR,2010-07-06 01:45:00,qUT,0.0528768072898634
TC,2010-07-06 01:45:00,qDT,-999
TC,2010-07-06 01:45:00,qDU,-999
TC,2010-07-06 01:45:00,qTD,-999
TC,2010-07-06 01:45:00,qTU,-999
TC,2010-07-06 01:45:00,qUD,-999
TC,2010-07-06 01:45:00,qUT,-999
HOR,2010-07-06 02:00:00,qDT,3.86483455074573e-05
HOR,2010-07-06 02:00:00,qDU,4.89990889060052e-05
HOR,2010-07-06 02:00:00,qTD,4.2669826466816e-06
HOR,2010-07-06 02:00:00,qTU,2.09646223139645e-05
HOR,2010-07-06 02:00:00,qUD,0.00779854150874939
HOR,2010-07-06 02:00:00,qUT,0.0526789109232895
TC,2010-07-06 02:00:00,qDT,-999
TC,2010-07-06 02:00:00,qDU,-999
TC,2010-07-06 02:00:00,qTD,-999
TC,2010-07-06 02:00:00,qTU,-999
TC,2010-07-06 02:00:00,qUD,-999
TC,2010-07-06 02:00:00,qUT,-999
HOR,2010-07-06 02:15:00,qDT,3.86385455924929e-05
HOR,2010-07-06 02:15:00,qDU,4.89302838069637e-05
HOR,2010-07-06 02:15:00,qTD,4.30061406376632e-06
HOR,2010-07-06 02:15:00,qTU,2.09351838205823e-05
HOR,2010-07-06 02:15:00,qUD,0.0108717595457572
HOR,2010-07-06 02:15:00,qUT,0.0522706580119262
TC,2010-07-06 02:15:00,qDT,-999
TC,2010-07-06 02:15:00,qDU,-999
TC,2010-07-06 02:15:00,qTD,-999
TC,2010-07-06 02:15:00,qTU,-999
TC,2010-07-06 02:15:00,qUD,-999
TC,2010-07-06 02:15:00,qUT,-999
HOR,2010-07-06 02:30:00,qDT,3.86283471241295e-05
HOR,2010-07-06 02:30:00,qDU,4.88310025888656e-05
HOR,2010-07-06 02:30:00,qTD,4.3474553128361e-06
HOR,2010-07-06 02:30:00,qTU,2.08927060165469e-05
HOR,2010-07-06 02:30:00,qUD,0.0151469124730743
HOR,2010-07-06 02:30:00,qUT,0.0518363757447091
TC,2010-07-06 02:30:00,qDT,-999
TC,2010-07-06 02:30:00,qDU,-999
TC,2010-07-06 02:30:00,qTD,-999
TC,2010-07-06 02:30:00,qTU,-999
TC,2010-07-06 02:30:00,qUD,-999
TC,2010-07-06 02:30:00,qUT,-999
HOR,2010-07-06 02:45:00,qDT,3.86198597879479e-05
HOR,2010-07-06 02:45:00,qDU,4.87506976552087e-05
HOR,2010-07-06 02:45:00,qTD,4.38544538212574e-06
HOR,2010-07-06 02:45:00,qTU,2.08583472794156e-05
HOR,2010-07-06 02:45:00,qUD,0.0186099825642079
HOR,2010-07-06 02:45:00,qUT,0.0514761503738556
TC,2010-07-06 02:45:00,qDT,-999
TC,2010-07-06 02:45:00,qDU,-999
TC,2010-07-06 02:45:00,qTD,-999
TC,2010-07-06 02:45:00,qTU,-999
TC,2010-07-06 02:45:00,qUD,-999
TC,2010-07-06 02:45:00,qUT,-999
HOR,2010-07-06 03:00:00,qDT,3.86112780053538e-05
HOR,2010-07-06 03:00:00,qDU,4.86502835993097e-05
HOR,2010-07-06 03:00:00,qTD,4.43207961632499e-06
HOR,2010-07-06 03:00:00,qTU,2.08153847859004e-05
HOR,2010-07-06 03:00:00,qUD,0.0228555161560327
HOR,2010-07-06 03:00:00,qUT,0.0511055339992686
TC,2010-07-06 03:00:00,qDT,-999
TC,2010-07-06 03:00:00,qDU,-999
TC,2010-07-06 03:00:00,qTD,-999
TC,2010-07-06 03:00:00,qTU,-999
TC,2010-07-06 03:00:00,qUD,-999
TC,2010-07-06 03:00:00,qUT,-999
HOR,2010-07-06 03:15:00,qDT,3.86125200483832e-05
HOR,2010-07-06 03:15:00,qDU,4.86107990506424e-05
HOR,2010-07-06 03:15:00,qTD,4.4484418005368e-06
HOR,2010-07-06 03:15:00,qTU,2.07984911880236e-05
HOR,2010-07-06 03:15:00,qUD,0.024343010302196
HOR,2010-07-06 03:15:00,qUT,0.0511402286130641
TC,2010-07-06 03:15:00,qDT,-999
TC,2010-07-06 03:15:00,qDU,-999
TC,2010-07-06 03:15:00,qTD,-999
TC,2010-07-06 03:15:00,qTU,-999
TC,2010-07-06 03:15:00,qUD,-999
TC,2010-07-06 03:15:00,qUT,-999
HOR,2010-07-06 03:30:00,qDT,3.86139228874695e-05
HOR,2010-07-06 03:30:00,qDU,4.85686813669157e-05
HOR,2010-07-06 03:30:00,qTD,4.46586178337012e-06
HOR,2010-07-06 03:30:00,qTU,2.07804709942974e-05
HOR,2010-07-06 03:30:00,qUD,0.0259257623760234
HOR,2010-07-06 03:30:00,qUT,0.051180244183314
TC,2010-07-06 03:30:00,qDT,-999
TC,2010-07-06 03:30:00,qDU,-999
TC,2010-07-06 03:30:00,qTD,-999
TC,2010-07-06 03:30:00,qTU,-999
TC,2010-07-06 03:30:00,qUD,-999
TC,2010-07-06 03:30:00,qUT,-999
HOR,2010-07-06 03:45:00,qDT,3.86223771204444e-05
HOR,2010-07-06 03:45:00,qDU,4.85650431559205e-05
HOR,2010-07-06 03:45:00,qTD,4.46380123236441e-06
HOR,2010-07-06 03:45:00,qTU,2.0778914373388e-05
HOR,2010-07-06 03:45:00,qUD,0.0257370698832415
HOR,2010-07-06 03:45:00,qUT,0.0515090710371264
TC,2010-07-06 03:45:00,qDT,-999
TC,2010-07-06 03:45:00,qDU,-999
TC,2010-07-06 03:45:00,qTD,-999
TC,2010-07-06 03:45:00,qTU,-999
TC,2010-07-06 03:45:00,qUD,-999
TC,2010-07-06 03:45:00,qUT,-999
HOR,2010-07-06 04:00:00,qDT,3.86308784469261e-05
HOR,2010-07-06 04:00:00,qDU,4.8561334180058e-05
HOR,2010-07-06 04:00:00,qTD,4.46175080922948e-06
HOR,2010-07-06 04:00:00,qTU,2.07773274754896e-05
HOR,2010-07-06 04:00:00,qUD,0.0255492985859446
HOR,2010-07-06 04:00:00,qUT,0.0518396949504435
TC,2010-07-06 04:00:00,qDT,-999
TC,2010-07-06 04:00:00,qDU,-999
TC,2010-07-06 04:00:00,qTD,-999
TC,2010-07-06 04:00:00,qTU,-999
TC,2010-07-06 04:00:00,qUD,-999
TC,2010-07-06 04:00:00,qUT,-999
HOR,2010-07-06 04:15:00,qDT,3.86366573294714e-05
HOR,2010-07-06 04:15:00,qDU,4.8565339784093e-05
HOR,2010-07-06 04:15:00,qTD,4.45756448392987e-06
HOR,2010-07-06 04:15:00,qTU,2.07790412867577e-05
HOR,2010-07-06 04:15:00,qUD,0.0251679571815135
HOR,2010-07-06 04:15:00,qUT,0.0520667615220411
TC,2010-07-06 04:15:00,qDT,-999
TC,2010-07-06 04:15:00,qDU,-999
TC,2010-07-06 04:15:00,qTD,-999
TC,2010-07-06 04:15:00,qTU,-999
TC,2010-07-06 04:15:00,qUD,-999
TC,2010-07-06 04:15:00,qUT,-999
HOR,2010-07-06 04:30:00,qDT,3.86423046496722e-05
HOR,2010-07-06 04:30:00,qDU,4.85693479570899e-05
HOR,2010-07-06 04:30:00,qTD,4.45343334888149e-06
HOR,2010-07-06 04:30:00,qTU,2.07807561971639e-05
HOR,2010-07-06 04:30:00,qUD,0.0247916319681319
HOR,2010-07-06 04:30:00,qUT,0.0522887042114244
TC,2010-07-06 04:30:00,qDT,-999
TC,2010-07-06 04:30:00,qDU,-999
TC,2010-07-06 04:30:00,qTD,-999
TC,2010-07-06 04:30:00,qTU,-999
TC,2010-07-06 04:30:00,qUD,-999
TC,2010-07-06 04:30:00,qUT,-999
